codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD014607,NOM_PROD014607,DES_PROD014607,2,3,374,3,2724,0,2271,19.97,S,355,448,I
PROD014608,NOM_PROD014608,DES_PROD014608,3,1,280,4,4192,0,3619,15.86,N,266,336,A
PROD014609,NOM_PROD014609,DES_PROD014609,2,2,100,3,2798,0,2472,13.21,N,95,120,I
PROD014610,NOM_PROD014610,DES_PROD014610,4,2,168,4,5093,0,4601,10.7,N,159,201,A
PROD014611,NOM_PROD014611,DES_PROD014611,1,3,264,5,4535,0,3972,14.19,S,250,316,A
PROD014612,NOM_PROD014612,DES_PROD014612,1,1,220,5,3299,0,2790,18.25,S,209,264,A
PROD014613,NOM_PROD014613,DES_PROD014613,2,2,491,3,4695,0,4194,11.95,N,466,589,A
PROD014614,NOM_PROD014614,DES_PROD014614,2,3,105,1,3957,0,3477,13.83,S,99,126,I
PROD014615,NOM_PROD014615,DES_PROD014615,4,2,316,5,2388,0,2167,10.23,S,300,379,I
PROD014616,NOM_PROD014616,DES_PROD014616,4,1,461,1,3415,0,3011,13.42,S,437,553,A
PROD014617,NOM_PROD014617,DES_PROD014617,3,2,169,2,2296,0,1987,15.56,S,160,202,A
PROD014618,NOM_PROD014618,DES_PROD014618,2,1,203,4,4495,0,3973,13.16,S,192,243,I
PROD014619,NOM_PROD014619,DES_PROD014619,5,1,460,2,2173,0,1899,14.45,S,437,552,I
PROD014620,NOM_PROD014620,DES_PROD014620,4,3,370,4,3915,0,3297,18.76,S,351,444,A
PROD014621,NOM_PROD014621,DES_PROD014621,1,2,138,2,5527,0,4730,16.87,S,131,165,I
PROD014622,NOM_PROD014622,DES_PROD014622,4,2,325,5,4769,0,4175,14.24,S,308,390,I
PROD014623,NOM_PROD014623,DES_PROD014623,1,1,308,3,3330,0,2944,13.14,N,292,369,I
PROD014624,NOM_PROD014624,DES_PROD014624,3,2,282,2,2276,0,1940,17.35,N,267,338,A
PROD014625,NOM_PROD014625,DES_PROD014625,5,3,287,2,3667,0,3232,13.48,S,272,344,A
PROD014626,NOM_PROD014626,DES_PROD014626,1,1,226,3,4397,0,3933,11.81,S,214,271,I
PROD014627,NOM_PROD014627,DES_PROD014627,5,1,250,3,4655,0,3961,17.53,S,237,300,I
PROD014628,NOM_PROD014628,DES_PROD014628,4,2,279,5,3624,0,3194,13.48,S,265,334,I
PROD014629,NOM_PROD014629,DES_PROD014629,1,2,195,5,2790,0,2362,18.13,S,185,234,I
PROD014630,NOM_PROD014630,DES_PROD014630,1,3,462,1,2426,0,2160,12.35,N,438,554,I
PROD014631,NOM_PROD014631,DES_PROD014631,2,1,422,5,5404,0,4747,13.86,N,400,506,I
PROD014632,NOM_PROD014632,DES_PROD014632,2,1,266,1,2520,0,2140,17.79,S,252,319,I
PROD014633,NOM_PROD014633,DES_PROD014633,3,1,256,4,2954,0,2531,16.72,S,243,307,I
PROD014634,NOM_PROD014634,DES_PROD014634,1,3,498,5,5711,0,4940,15.61,N,473,597,A
PROD014635,NOM_PROD014635,DES_PROD014635,4,1,292,4,5225,0,4427,18.04,S,277,350,A
PROD014636,NOM_PROD014636,DES_PROD014636,3,2,345,5,4055,0,3544,14.42,S,327,414,I
PROD014637,NOM_PROD014637,DES_PROD014637,1,2,168,2,3614,0,3115,16.05,N,159,201,A
PROD014638,NOM_PROD014638,DES_PROD014638,3,3,10,2,2978,0,2658,12.06,S,9,12,I
PROD014639,NOM_PROD014639,DES_PROD014639,3,1,94,2,2893,0,2435,18.83,N,89,112,A
PROD014640,NOM_PROD014640,DES_PROD014640,4,2,432,1,2864,0,2529,13.27,S,410,518,A
PROD014641,NOM_PROD014641,DES_PROD014641,4,1,275,4,3252,0,2912,11.71,N,261,330,I
PROD014642,NOM_PROD014642,DES_PROD014642,5,3,343,5,2885,0,2468,16.91,S,325,411,I
PROD014643,NOM_PROD014643,DES_PROD014643,5,1,497,1,4641,0,4010,15.74,N,472,596,A
PROD014644,NOM_PROD014644,DES_PROD014644,2,3,28,5,2240,0,1994,12.34,N,26,33,A
PROD014645,NOM_PROD014645,DES_PROD014645,3,3,47,1,4289,0,3581,19.78,N,44,56,A
PROD014646,NOM_PROD014646,DES_PROD014646,5,3,5,4,2641,0,2306,14.54,N,4,6,I
PROD014647,NOM_PROD014647,DES_PROD014647,3,2,231,1,2697,0,2287,17.97,S,219,277,A
PROD014648,NOM_PROD014648,DES_PROD014648,1,2,56,4,3187,0,2796,14.0,N,53,67,I
PROD014649,NOM_PROD014649,DES_PROD014649,5,2,491,4,2732,0,2358,15.88,S,466,589,A
PROD014650,NOM_PROD014650,DES_PROD014650,5,3,174,3,5626,0,4700,19.72,N,165,208,I
PROD014651,NOM_PROD014651,DES_PROD014651,1,2,499,1,5089,0,4506,12.96,N,474,598,A
PROD014652,NOM_PROD014652,DES_PROD014652,5,3,18,3,3415,0,2889,18.23,N,17,21,I
PROD014653,NOM_PROD014653,DES_PROD014653,3,1,312,3,4088,0,3541,15.45,N,296,374,A
PROD014654,NOM_PROD014654,DES_PROD014654,1,1,172,5,4170,0,3743,11.42,S,163,206,A
PROD014655,NOM_PROD014655,DES_PROD014655,5,1,116,5,3586,0,3079,16.47,S,110,139,I
PROD014656,NOM_PROD014656,DES_PROD014656,4,3,130,1,2634,0,2288,15.16,N,123,156,I
PROD014657,NOM_PROD014657,DES_PROD014657,5,1,206,5,2420,0,2096,15.49,S,195,247,I
PROD014658,NOM_PROD014658,DES_PROD014658,3,1,270,5,2514,0,2218,13.36,N,256,324,A
PROD014659,NOM_PROD014659,DES_PROD014659,5,1,39,5,3360,0,2968,13.23,N,37,46,I
PROD014660,NOM_PROD014660,DES_PROD014660,3,1,216,5,4444,0,3936,12.91,S,205,259,A
PROD014661,NOM_PROD014661,DES_PROD014661,4,1,9,1,3904,0,3373,15.76,S,8,10,A
PROD014662,NOM_PROD014662,DES_PROD014662,3,3,467,4,2620,0,2312,13.36,S,443,560,I
PROD014663,NOM_PROD014663,DES_PROD014663,1,2,183,3,4850,0,4168,16.37,S,173,219,A
PROD014664,NOM_PROD014664,DES_PROD014664,2,1,389,5,4609,0,4078,13.04,N,369,466,A
PROD014665,NOM_PROD014665,DES_PROD014665,1,3,350,4,3960,0,3345,18.39,N,332,420,I
PROD014666,NOM_PROD014666,DES_PROD014666,3,3,292,5,4046,0,3406,18.81,N,277,350,A
PROD014667,NOM_PROD014667,DES_PROD014667,3,1,22,4,3011,0,2635,14.3,N,20,26,A
PROD014668,NOM_PROD014668,DES_PROD014668,1,2,356,5,3917,0,3388,15.63,S,338,427,I
PROD014669,NOM_PROD014669,DES_PROD014669,1,3,236,1,2339,0,1983,17.97,S,224,283,A
PROD014670,NOM_PROD014670,DES_PROD014670,2,2,181,3,5277,0,4773,10.57,N,171,217,I
PROD014671,NOM_PROD014671,DES_PROD014671,5,1,328,4,2647,0,2244,18.0,N,311,393,I
PROD014672,NOM_PROD014672,DES_PROD014672,4,1,367,2,3514,0,3166,11.01,S,348,440,A
PROD014673,NOM_PROD014673,DES_PROD014673,5,3,46,3,2562,0,2189,17.07,N,43,55,A
PROD014674,NOM_PROD014674,DES_PROD014674,4,1,35,1,5150,0,4303,19.7,S,33,42,I
PROD014675,NOM_PROD014675,DES_PROD014675,2,2,424,2,5360,0,4726,13.42,N,402,508,A
PROD014676,NOM_PROD014676,DES_PROD014676,4,3,164,5,3689,0,3096,19.16,N,155,196,A
PROD014677,NOM_PROD014677,DES_PROD014677,2,1,133,2,3674,0,3117,17.89,N,126,159,A
PROD014678,NOM_PROD014678,DES_PROD014678,1,1,119,2,3431,0,3091,11.01,N,113,142,A
PROD014679,NOM_PROD014679,DES_PROD014679,1,3,388,1,4473,0,4057,10.27,N,368,465,I
PROD014680,NOM_PROD014680,DES_PROD014680,2,3,464,5,3771,0,3232,16.68,S,440,556,I
PROD014681,NOM_PROD014681,DES_PROD014681,1,3,108,4,2989,0,2595,15.2,S,102,129,A
PROD014682,NOM_PROD014682,DES_PROD014682,3,3,449,4,2240,0,2029,10.4,S,426,538,A
PROD014683,NOM_PROD014683,DES_PROD014683,1,2,422,1,5194,0,4617,12.51,S,400,506,A
PROD014684,NOM_PROD014684,DES_PROD014684,3,1,354,3,3383,0,2897,16.8,N,336,424,A
PROD014685,NOM_PROD014685,DES_PROD014685,5,3,284,3,3120,0,2666,17.03,N,269,340,A
PROD014686,NOM_PROD014686,DES_PROD014686,3,2,233,1,5705,0,4952,15.22,N,221,279,A
PROD014687,NOM_PROD014687,DES_PROD014687,2,2,60,2,3176,0,2842,11.78,S,57,72,A
PROD014688,NOM_PROD014688,DES_PROD014688,3,3,486,2,2548,0,2214,15.11,S,461,583,I
PROD014689,NOM_PROD014689,DES_PROD014689,1,1,350,5,2327,0,1963,18.57,S,332,420,A
PROD014690,NOM_PROD014690,DES_PROD014690,4,1,236,1,2446,0,2216,10.38,S,224,283,I
PROD014691,NOM_PROD014691,DES_PROD014691,3,2,277,1,2934,0,2488,17.93,N,263,332,A
PROD014692,NOM_PROD014692,DES_PROD014692,4,2,246,1,4210,0,3653,15.27,S,233,295,I
PROD014693,NOM_PROD014693,DES_PROD014693,3,1,407,2,4713,0,4107,14.77,N,386,488,A
PROD014694,NOM_PROD014694,DES_PROD014694,4,2,307,5,3957,0,3417,15.82,N,291,368,I
PROD014695,NOM_PROD014695,DES_PROD014695,1,2,75,1,4212,0,3794,11.03,N,71,90,A
PROD014696,NOM_PROD014696,DES_PROD014696,1,2,90,4,4914,0,4112,19.52,N,85,108,I
PROD014697,NOM_PROD014697,DES_PROD014697,5,1,133,5,2437,0,2181,11.75,N,126,159,A
PROD014698,NOM_PROD014698,DES_PROD014698,3,1,252,4,3817,0,3189,19.7,S,239,302,A
PROD014699,NOM_PROD014699,DES_PROD014699,5,2,358,2,3665,0,3196,14.68,S,340,429,A
PROD014700,NOM_PROD014700,DES_PROD014700,3,3,300,4,5195,0,4481,15.94,S,285,360,I
PROD014701,NOM_PROD014701,DES_PROD014701,4,2,15,3,4797,0,4259,12.64,S,14,18,I
PROD014702,NOM_PROD014702,DES_PROD014702,3,3,266,4,3342,0,2866,16.64,N,252,319,A
PROD014703,NOM_PROD014703,DES_PROD014703,4,3,487,4,2474,0,2113,17.09,S,462,584,A
PROD014704,NOM_PROD014704,DES_PROD014704,2,1,157,2,3915,0,3315,18.1,S,149,188,I
PROD014705,NOM_PROD014705,DES_PROD014705,1,2,3,4,3864,0,3455,11.84,S,2,3,A
PROD014706,NOM_PROD014706,DES_PROD014706,4,2,343,3,2479,0,2204,12.51,S,325,411,A
PROD014707,NOM_PROD014707,DES_PROD014707,5,1,46,3,2658,0,2345,13.37,S,43,55,A
PROD014708,NOM_PROD014708,DES_PROD014708,4,3,303,2,3500,0,3179,10.1,N,287,363,A
PROD014709,NOM_PROD014709,DES_PROD014709,1,1,126,4,5399,0,4725,14.28,N,119,151,I
PROD014710,NOM_PROD014710,DES_PROD014710,1,3,205,5,4282,0,3695,15.9,N,194,246,I
PROD014711,NOM_PROD014711,DES_PROD014711,4,3,428,1,4306,0,3738,15.22,N,406,513,A
PROD014712,NOM_PROD014712,DES_PROD014712,2,1,145,2,2288,0,2026,12.96,N,137,174,A
PROD014713,NOM_PROD014713,DES_PROD014713,5,2,104,2,2256,0,2020,11.69,S,98,124,A
PROD014714,NOM_PROD014714,DES_PROD014714,3,3,493,1,3711,0,3118,19.04,S,468,591,I
PROD014715,NOM_PROD014715,DES_PROD014715,4,2,443,4,3455,0,3051,13.26,S,420,531,I
PROD014716,NOM_PROD014716,DES_PROD014716,5,2,421,1,3834,0,3373,13.67,S,399,505,I
PROD014717,NOM_PROD014717,DES_PROD014717,5,1,298,1,4228,0,3732,13.3,N,283,357,I
PROD014718,NOM_PROD014718,DES_PROD014718,3,2,250,4,2738,0,2431,12.66,N,237,300,I
PROD014719,NOM_PROD014719,DES_PROD014719,5,2,320,4,3158,0,2801,12.75,N,304,384,A
PROD014720,NOM_PROD014720,DES_PROD014720,4,3,119,4,3697,0,3239,14.16,N,113,142,I
PROD014721,NOM_PROD014721,DES_PROD014721,2,3,24,3,4921,0,4430,11.1,S,22,28,A
PROD014722,NOM_PROD014722,DES_PROD014722,5,2,144,3,5327,0,4633,14.99,N,136,172,A
PROD014723,NOM_PROD014723,DES_PROD014723,1,3,105,5,3963,0,3518,12.66,S,99,126,A
PROD014724,NOM_PROD014724,DES_PROD014724,2,1,488,3,2768,0,2430,13.94,N,463,585,A
PROD014725,NOM_PROD014725,DES_PROD014725,4,1,195,5,3975,0,3501,13.56,N,185,234,I
PROD014726,NOM_PROD014726,DES_PROD014726,5,3,462,3,3233,0,2837,13.96,S,438,554,A
PROD014727,NOM_PROD014727,DES_PROD014727,4,3,379,4,3638,0,3243,12.19,N,360,454,A
PROD014728,NOM_PROD014728,DES_PROD014728,2,3,17,3,4674,0,4185,11.7,S,16,20,I
PROD014729,NOM_PROD014729,DES_PROD014729,3,3,203,2,3635,0,3149,15.46,S,192,243,A
PROD014730,NOM_PROD014730,DES_PROD014730,2,1,489,3,2587,0,2267,14.14,S,464,586,A
PROD014731,NOM_PROD014731,DES_PROD014731,4,1,362,2,5782,0,4946,16.91,N,343,434,A
PROD014732,NOM_PROD014732,DES_PROD014732,1,3,257,5,2488,0,2180,14.16,S,244,308,I
PROD014733,NOM_PROD014733,DES_PROD014733,4,3,281,3,3739,0,3298,13.4,S,266,337,I
PROD014734,NOM_PROD014734,DES_PROD014734,5,1,4,5,4635,0,4121,12.48,S,3,4,A
PROD014735,NOM_PROD014735,DES_PROD014735,5,3,131,5,3623,0,3170,14.32,S,124,157,I
PROD014736,NOM_PROD014736,DES_PROD014736,4,2,208,4,2690,0,2423,11.02,S,197,249,A
PROD014737,NOM_PROD014737,DES_PROD014737,4,3,294,3,4427,0,3839,15.33,N,279,352,I
PROD014738,NOM_PROD014738,DES_PROD014738,3,1,174,4,5700,0,4881,16.78,S,165,208,I
PROD014739,NOM_PROD014739,DES_PROD014739,2,1,427,1,4028,0,3574,12.73,S,405,512,I
PROD014740,NOM_PROD014740,DES_PROD014740,1,1,177,2,2168,0,1949,11.26,S,168,212,I
PROD014741,NOM_PROD014741,DES_PROD014741,3,2,386,3,3182,0,2832,12.39,N,366,463,A
PROD014742,NOM_PROD014742,DES_PROD014742,2,1,333,5,5079,0,4333,17.23,S,316,399,I
PROD014743,NOM_PROD014743,DES_PROD014743,3,3,50,3,5644,0,4841,16.6,N,47,60,A
PROD014744,NOM_PROD014744,DES_PROD014744,2,3,322,4,4892,0,4384,11.6,S,305,386,A
PROD014745,NOM_PROD014745,DES_PROD014745,4,1,243,1,5075,0,4250,19.42,N,230,291,I
PROD014746,NOM_PROD014746,DES_PROD014746,3,3,153,3,3882,0,3326,16.73,N,145,183,I
PROD014747,NOM_PROD014747,DES_PROD014747,2,1,293,2,4741,0,4079,16.24,N,278,351,A
PROD014748,NOM_PROD014748,DES_PROD014748,4,2,320,1,3362,0,2811,19.63,N,304,384,I
PROD014749,NOM_PROD014749,DES_PROD014749,3,1,476,1,2245,0,1922,16.84,N,452,571,I
PROD014750,NOM_PROD014750,DES_PROD014750,1,3,227,5,5141,0,4359,17.94,S,215,272,A
PROD014751,NOM_PROD014751,DES_PROD014751,1,2,214,3,5095,0,4411,15.51,N,203,256,A
PROD014752,NOM_PROD014752,DES_PROD014752,5,1,294,3,5043,0,4337,16.29,S,279,352,A
PROD014753,NOM_PROD014753,DES_PROD014753,5,2,485,3,2379,0,2023,17.63,N,460,582,I
PROD014754,NOM_PROD014754,DES_PROD014754,2,1,236,1,4679,0,4062,15.19,N,224,283,I
PROD014755,NOM_PROD014755,DES_PROD014755,3,2,402,5,4543,0,4055,12.04,N,381,482,A
PROD014756,NOM_PROD014756,DES_PROD014756,2,1,224,4,3689,0,3298,11.86,N,212,268,A
PROD014757,NOM_PROD014757,DES_PROD014757,3,3,72,4,2102,0,1896,10.9,S,68,86,I
PROD014758,NOM_PROD014758,DES_PROD014758,2,3,61,3,4023,0,3511,14.59,S,57,73,A
PROD014759,NOM_PROD014759,DES_PROD014759,2,1,138,5,4275,0,3676,16.32,S,131,165,A
PROD014760,NOM_PROD014760,DES_PROD014760,4,3,236,4,2611,0,2182,19.68,S,224,283,A
PROD014761,NOM_PROD014761,DES_PROD014761,4,1,457,4,5463,0,4891,11.71,N,434,548,A
PROD014762,NOM_PROD014762,DES_PROD014762,1,3,347,5,2845,0,2569,10.76,N,329,416,A
PROD014763,NOM_PROD014763,DES_PROD014763,3,2,241,4,4424,0,3803,16.34,N,228,289,A
PROD014764,NOM_PROD014764,DES_PROD014764,5,3,334,3,4016,0,3386,18.61,S,317,400,I
PROD014765,NOM_PROD014765,DES_PROD014765,2,3,460,2,3179,0,2733,16.33,S,437,552,I
PROD014766,NOM_PROD014766,DES_PROD014766,5,3,421,2,4746,0,4166,13.93,S,399,505,I
PROD014767,NOM_PROD014767,DES_PROD014767,1,2,18,3,5499,0,4837,13.7,S,17,21,I
PROD014768,NOM_PROD014768,DES_PROD014768,2,2,47,2,4683,0,4115,13.82,N,44,56,A
PROD014769,NOM_PROD014769,DES_PROD014769,1,1,473,2,3402,0,2917,16.63,N,449,567,I
PROD014770,NOM_PROD014770,DES_PROD014770,2,1,336,3,5134,0,4423,16.09,N,319,403,A
PROD014771,NOM_PROD014771,DES_PROD014771,1,2,58,4,3828,0,3374,13.46,N,55,69,A
PROD014772,NOM_PROD014772,DES_PROD014772,5,3,408,4,3456,0,2999,15.27,N,387,489,I
PROD014773,NOM_PROD014773,DES_PROD014773,1,2,4,4,4479,0,3977,12.64,S,3,4,A
PROD014774,NOM_PROD014774,DES_PROD014774,1,1,205,3,3409,0,3040,12.16,N,194,246,A
PROD014775,NOM_PROD014775,DES_PROD014775,3,3,44,4,4591,0,4032,13.88,N,41,52,A
PROD014776,NOM_PROD014776,DES_PROD014776,3,3,231,4,5237,0,4536,15.47,N,219,277,A
PROD014777,NOM_PROD014777,DES_PROD014777,1,3,397,4,5615,0,4689,19.75,N,377,476,I
PROD014778,NOM_PROD014778,DES_PROD014778,2,3,467,5,2407,0,2103,14.46,S,443,560,A
PROD014779,NOM_PROD014779,DES_PROD014779,3,3,399,2,3425,0,3022,13.34,S,379,478,A
PROD014780,NOM_PROD014780,DES_PROD014780,4,2,374,5,3091,0,2788,10.9,N,355,448,A
PROD014781,NOM_PROD014781,DES_PROD014781,4,2,468,3,2817,0,2450,15.01,S,444,561,A
PROD014782,NOM_PROD014782,DES_PROD014782,2,2,463,3,3992,0,3379,18.15,S,439,555,I
PROD014783,NOM_PROD014783,DES_PROD014783,5,3,96,4,4507,0,4059,11.04,N,91,115,A
PROD014784,NOM_PROD014784,DES_PROD014784,4,3,470,1,5823,0,4957,17.48,S,446,564,A
PROD014785,NOM_PROD014785,DES_PROD014785,5,2,24,5,4976,0,4209,18.24,S,22,28,I
PROD014786,NOM_PROD014786,DES_PROD014786,4,3,19,5,3764,0,3307,13.84,N,18,22,A
PROD014787,NOM_PROD014787,DES_PROD014787,3,2,485,4,3764,0,3395,10.87,S,460,582,A
PROD014788,NOM_PROD014788,DES_PROD014788,2,2,216,1,3457,0,2953,17.09,S,205,259,A
PROD014789,NOM_PROD014789,DES_PROD014789,5,1,152,2,4138,0,3748,10.43,S,144,182,I
PROD014790,NOM_PROD014790,DES_PROD014790,4,1,178,1,4083,0,3441,18.67,N,169,213,I
PROD014791,NOM_PROD014791,DES_PROD014791,3,3,497,1,4339,0,3706,17.1,N,472,596,I
PROD014792,NOM_PROD014792,DES_PROD014792,5,2,415,2,4093,0,3509,16.66,N,394,498,I
PROD014793,NOM_PROD014793,DES_PROD014793,1,3,499,4,3200,0,2903,10.25,N,474,598,A
PROD014794,NOM_PROD014794,DES_PROD014794,2,3,193,3,2448,0,2216,10.47,S,183,231,A
PROD014795,NOM_PROD014795,DES_PROD014795,2,1,484,2,3519,0,2955,19.09,S,459,580,A
PROD014796,NOM_PROD014796,DES_PROD014796,3,3,438,2,4606,0,4169,10.5,S,416,525,I
PROD014797,NOM_PROD014797,DES_PROD014797,3,1,363,4,5938,0,4959,19.75,S,344,435,I
PROD014798,NOM_PROD014798,DES_PROD014798,2,3,134,4,2948,0,2463,19.73,N,127,160,A
PROD014799,NOM_PROD014799,DES_PROD014799,4,3,227,5,3186,0,2869,11.05,S,215,272,I
PROD014800,NOM_PROD014800,DES_PROD014800,2,2,157,1,5460,0,4708,15.98,N,149,188,I
PROD014801,NOM_PROD014801,DES_PROD014801,2,3,287,3,4566,0,4024,13.48,N,272,344,I
PROD014802,NOM_PROD014802,DES_PROD014802,1,1,459,5,3539,0,2971,19.15,S,436,550,A
PROD014803,NOM_PROD014803,DES_PROD014803,3,3,179,4,3399,0,2979,14.12,N,170,214,A
PROD014804,NOM_PROD014804,DES_PROD014804,1,3,26,5,3261,0,2813,15.93,S,24,31,I
PROD014805,NOM_PROD014805,DES_PROD014805,4,1,414,2,3441,0,2936,17.21,N,393,496,I
PROD014806,NOM_PROD014806,DES_PROD014806,2,3,443,3,4958,0,4318,14.83,N,420,531,A
PROD014807,NOM_PROD014807,DES_PROD014807,3,1,331,4,4190,0,3688,13.63,N,314,397,A
PROD014808,NOM_PROD014808,DES_PROD014808,3,2,422,3,3012,0,2595,16.09,N,400,506,I
PROD014809,NOM_PROD014809,DES_PROD014809,4,1,139,4,2562,0,2203,16.31,S,132,166,A
PROD014810,NOM_PROD014810,DES_PROD014810,2,3,272,2,3391,0,2835,19.64,S,258,326,I
PROD014811,NOM_PROD014811,DES_PROD014811,1,1,279,5,2293,0,2047,12.02,N,265,334,A
PROD014812,NOM_PROD014812,DES_PROD014812,1,1,221,5,4342,0,3931,10.46,N,209,265,I
PROD014813,NOM_PROD014813,DES_PROD014813,4,3,449,5,3473,0,3135,10.8,N,426,538,I
PROD014814,NOM_PROD014814,DES_PROD014814,1,3,419,5,3067,0,2749,11.58,S,398,502,A
PROD014815,NOM_PROD014815,DES_PROD014815,3,2,117,2,4625,0,3890,18.92,N,111,140,A
PROD014816,NOM_PROD014816,DES_PROD014816,5,2,478,1,3779,0,3354,12.7,S,454,573,I
PROD014817,NOM_PROD014817,DES_PROD014817,3,1,81,5,5631,0,4874,15.55,N,76,97,I
PROD014818,NOM_PROD014818,DES_PROD014818,5,2,479,3,4951,0,4487,10.35,N,455,574,A
PROD014819,NOM_PROD014819,DES_PROD014819,5,3,72,1,5538,0,4623,19.8,N,68,86,I
PROD014820,NOM_PROD014820,DES_PROD014820,1,3,363,5,3447,0,2950,16.87,N,344,435,I
PROD014821,NOM_PROD014821,DES_PROD014821,2,3,21,4,3809,0,3203,18.95,N,19,25,I
PROD014822,NOM_PROD014822,DES_PROD014822,1,2,41,2,5824,0,4923,18.32,N,38,49,I
PROD014823,NOM_PROD014823,DES_PROD014823,5,2,409,2,5059,0,4517,12.02,N,388,490,I
PROD014824,NOM_PROD014824,DES_PROD014824,5,2,228,2,2985,0,2689,11.01,N,216,273,A
PROD014825,NOM_PROD014825,DES_PROD014825,5,1,272,4,4781,0,4321,10.66,S,258,326,A
PROD014826,NOM_PROD014826,DES_PROD014826,5,1,304,2,2322,0,2064,12.52,S,288,364,A
PROD014827,NOM_PROD014827,DES_PROD014827,5,3,462,2,2886,0,2620,10.19,N,438,554,I
PROD014828,NOM_PROD014828,DES_PROD014828,2,2,188,3,3157,0,2638,19.7,N,178,225,I
PROD014829,NOM_PROD014829,DES_PROD014829,2,2,467,2,3120,0,2692,15.91,N,443,560,I
PROD014830,NOM_PROD014830,DES_PROD014830,5,3,434,4,3850,0,3292,16.97,S,412,520,I
PROD014831,NOM_PROD014831,DES_PROD014831,5,1,378,5,2376,0,2007,18.39,N,359,453,A
PROD014832,NOM_PROD014832,DES_PROD014832,5,3,5,4,5572,0,4823,15.54,S,4,6,I
PROD014833,NOM_PROD014833,DES_PROD014833,2,1,465,3,5281,0,4589,15.08,N,441,558,A
PROD014834,NOM_PROD014834,DES_PROD014834,4,2,275,3,4126,0,3503,17.8,N,261,330,A
PROD014835,NOM_PROD014835,DES_PROD014835,1,1,83,1,4855,0,4316,12.51,N,78,99,I
PROD014836,NOM_PROD014836,DES_PROD014836,1,2,192,5,3525,0,3197,10.26,N,182,230,I
PROD014837,NOM_PROD014837,DES_PROD014837,1,1,121,2,4024,0,3549,13.4,N,114,145,A
PROD014838,NOM_PROD014838,DES_PROD014838,4,3,70,3,3046,0,2686,13.42,N,66,84,I
PROD014839,NOM_PROD014839,DES_PROD014839,2,1,451,3,3324,0,2906,14.41,N,428,541,A
PROD014840,NOM_PROD014840,DES_PROD014840,3,1,498,1,5573,0,4664,19.51,S,473,597,I
PROD014841,NOM_PROD014841,DES_PROD014841,2,3,121,1,2825,0,2504,12.83,S,114,145,A
PROD014842,NOM_PROD014842,DES_PROD014842,5,1,51,2,2343,0,2122,10.42,S,48,61,A
PROD014843,NOM_PROD014843,DES_PROD014843,1,3,336,3,3774,0,3158,19.52,S,319,403,A
PROD014844,NOM_PROD014844,DES_PROD014844,5,3,175,2,4125,0,3688,11.86,N,166,210,I
PROD014845,NOM_PROD014845,DES_PROD014845,1,3,35,1,3603,0,3147,14.49,S,33,42,A
PROD014846,NOM_PROD014846,DES_PROD014846,5,1,476,4,5205,0,4601,13.14,S,452,571,I
PROD014847,NOM_PROD014847,DES_PROD014847,5,2,437,1,3936,0,3538,11.25,N,415,524,A
PROD014848,NOM_PROD014848,DES_PROD014848,5,3,55,4,2456,0,2074,18.43,N,52,66,I
PROD014849,NOM_PROD014849,DES_PROD014849,2,2,378,5,3209,0,2916,10.05,S,359,453,I
PROD014850,NOM_PROD014850,DES_PROD014850,3,2,102,5,3835,0,3367,13.9,N,96,122,A
PROD014851,NOM_PROD014851,DES_PROD014851,4,1,248,4,2888,0,2557,12.98,S,235,297,A
PROD014852,NOM_PROD014852,DES_PROD014852,4,1,56,5,5987,0,4999,19.77,S,53,67,A
PROD014853,NOM_PROD014853,DES_PROD014853,5,2,299,1,5534,0,4921,12.46,N,284,358,A
PROD014854,NOM_PROD014854,DES_PROD014854,1,3,446,5,3232,0,2804,15.28,S,423,535,I
PROD014855,NOM_PROD014855,DES_PROD014855,5,1,36,1,3083,0,2645,16.56,N,34,43,I
PROD014856,NOM_PROD014856,DES_PROD014856,4,1,421,3,2620,0,2210,18.58,S,399,505,I
PROD014857,NOM_PROD014857,DES_PROD014857,5,2,276,1,2372,0,2118,12.0,N,262,331,A
PROD014858,NOM_PROD014858,DES_PROD014858,3,1,30,4,4116,0,3551,15.93,S,28,36,I
PROD014859,NOM_PROD014859,DES_PROD014859,4,1,291,2,2665,0,2320,14.89,N,276,349,I
PROD014860,NOM_PROD014860,DES_PROD014860,4,3,330,2,2913,0,2453,18.79,N,313,396,I
PROD014861,NOM_PROD014861,DES_PROD014861,2,2,66,2,5814,0,4874,19.3,S,62,79,A
PROD014862,NOM_PROD014862,DES_PROD014862,4,2,395,5,3671,0,3271,12.23,N,375,474,I
PROD014863,NOM_PROD014863,DES_PROD014863,3,2,468,3,2890,0,2556,13.1,N,444,561,I
PROD014864,NOM_PROD014864,DES_PROD014864,1,3,394,4,4881,0,4112,18.72,N,374,472,A
PROD014865,NOM_PROD014865,DES_PROD014865,3,3,246,1,4083,0,3493,16.9,S,233,295,A
PROD014866,NOM_PROD014866,DES_PROD014866,2,3,15,3,2926,0,2630,11.27,S,14,18,A
PROD014867,NOM_PROD014867,DES_PROD014867,4,1,11,4,4893,0,4311,13.52,S,10,13,A
