codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD065397,NOM_PROD065397,DES_PROD065397,1,3,434,3,4370,0,3706,17.92,N,412,520,I
PROD065398,NOM_PROD065398,DES_PROD065398,1,2,71,1,2307,0,1937,19.12,S,67,85,A
PROD065399,NOM_PROD065399,DES_PROD065399,5,2,210,3,3744,0,3134,19.47,S,199,252,A
PROD065400,NOM_PROD065400,DES_PROD065400,5,1,376,5,3372,0,3016,11.82,S,357,451,A
PROD065401,NOM_PROD065401,DES_PROD065401,4,2,109,5,4294,0,3766,14.03,N,103,130,A
PROD065402,NOM_PROD065402,DES_PROD065402,1,3,382,2,4736,0,4260,11.18,N,362,458,A
PROD065403,NOM_PROD065403,DES_PROD065403,5,1,438,5,4361,0,3827,13.97,S,416,525,A
PROD065404,NOM_PROD065404,DES_PROD065404,4,3,293,4,4527,0,4072,11.18,N,278,351,I
PROD065405,NOM_PROD065405,DES_PROD065405,3,3,115,3,4835,0,4335,11.55,S,109,138,A
PROD065406,NOM_PROD065406,DES_PROD065406,3,1,304,1,3206,0,2790,14.93,N,288,364,I
PROD065407,NOM_PROD065407,DES_PROD065407,5,2,50,3,3907,0,3470,12.62,S,47,60,A
PROD065408,NOM_PROD065408,DES_PROD065408,2,2,59,5,3447,0,2967,16.18,N,56,70,I
PROD065409,NOM_PROD065409,DES_PROD065409,2,1,12,5,4456,0,3787,17.68,S,11,14,A
PROD065410,NOM_PROD065410,DES_PROD065410,4,3,437,3,5087,0,4464,13.96,N,415,524,I
PROD065411,NOM_PROD065411,DES_PROD065411,1,3,216,4,5323,0,4693,13.44,S,205,259,A
PROD065412,NOM_PROD065412,DES_PROD065412,2,1,90,5,3684,0,3226,14.2,S,85,108,A
PROD065413,NOM_PROD065413,DES_PROD065413,2,2,296,3,3696,0,3240,14.08,S,281,355,I
PROD065414,NOM_PROD065414,DES_PROD065414,2,2,26,2,4809,0,4170,15.33,N,24,31,A
PROD065415,NOM_PROD065415,DES_PROD065415,1,3,218,1,2753,0,2408,14.33,N,207,261,A
PROD065416,NOM_PROD065416,DES_PROD065416,4,2,285,2,4762,0,4279,11.3,S,270,342,A
PROD065417,NOM_PROD065417,DES_PROD065417,2,3,313,3,5208,0,4390,18.64,N,297,375,I
PROD065418,NOM_PROD065418,DES_PROD065418,5,2,242,4,5255,0,4731,11.08,S,229,290,A
PROD065419,NOM_PROD065419,DES_PROD065419,5,2,267,4,4776,0,4211,13.43,N,253,320,A
PROD065420,NOM_PROD065420,DES_PROD065420,1,1,82,1,5730,0,4778,19.93,N,77,98,A
PROD065421,NOM_PROD065421,DES_PROD065421,3,2,174,2,4705,0,3978,18.28,N,165,208,I
PROD065422,NOM_PROD065422,DES_PROD065422,1,1,368,1,5383,0,4735,13.7,N,349,441,I
PROD065423,NOM_PROD065423,DES_PROD065423,4,1,98,5,2226,0,1939,14.82,N,93,117,I
PROD065424,NOM_PROD065424,DES_PROD065424,4,3,467,4,3568,0,3010,18.55,N,443,560,I
PROD065425,NOM_PROD065425,DES_PROD065425,5,1,360,5,4717,0,4050,16.47,S,342,432,I
PROD065426,NOM_PROD065426,DES_PROD065426,3,3,453,4,5029,0,4560,10.29,N,430,543,A
PROD065427,NOM_PROD065427,DES_PROD065427,5,1,83,2,4233,0,3758,12.65,N,78,99,I
PROD065428,NOM_PROD065428,DES_PROD065428,3,1,401,1,4401,0,3725,18.15,S,380,481,I
PROD065429,NOM_PROD065429,DES_PROD065429,2,2,20,5,4024,0,3401,18.33,N,19,24,A
PROD065430,NOM_PROD065430,DES_PROD065430,1,2,442,4,5365,0,4838,10.9,N,419,530,I
PROD065431,NOM_PROD065431,DES_PROD065431,3,1,405,4,2290,0,1985,15.37,N,384,486,A
PROD065432,NOM_PROD065432,DES_PROD065432,5,3,331,2,2994,0,2505,19.55,S,314,397,I
PROD065433,NOM_PROD065433,DES_PROD065433,5,1,59,3,4831,0,4369,10.58,N,56,70,I
PROD065434,NOM_PROD065434,DES_PROD065434,5,3,345,4,4869,0,4217,15.48,N,327,414,I
PROD065435,NOM_PROD065435,DES_PROD065435,1,3,37,2,4893,0,4101,19.33,N,35,44,I
PROD065436,NOM_PROD065436,DES_PROD065436,2,2,244,2,5651,0,4966,13.81,S,231,292,A
PROD065437,NOM_PROD065437,DES_PROD065437,2,3,86,5,3593,0,3221,11.56,N,81,103,A
PROD065438,NOM_PROD065438,DES_PROD065438,4,1,74,3,3833,0,3260,17.58,N,70,88,A
PROD065439,NOM_PROD065439,DES_PROD065439,4,2,356,3,3127,0,2702,15.76,N,338,427,I
PROD065440,NOM_PROD065440,DES_PROD065440,2,3,126,3,2724,0,2406,13.24,S,119,151,A
PROD065441,NOM_PROD065441,DES_PROD065441,4,2,474,5,2751,0,2434,13.05,S,450,568,A
PROD065442,NOM_PROD065442,DES_PROD065442,4,3,404,2,5288,0,4465,18.44,S,383,484,I
PROD065443,NOM_PROD065443,DES_PROD065443,3,1,401,5,4044,0,3653,10.71,S,380,481,A
PROD065444,NOM_PROD065444,DES_PROD065444,3,1,296,1,3339,0,2874,16.19,S,281,355,A
PROD065445,NOM_PROD065445,DES_PROD065445,1,3,371,2,5591,0,4801,16.47,N,352,445,I
PROD065446,NOM_PROD065446,DES_PROD065446,4,2,390,3,2780,0,2330,19.32,S,370,468,A
PROD065447,NOM_PROD065447,DES_PROD065447,5,1,228,5,2444,0,2098,16.51,N,216,273,A
PROD065448,NOM_PROD065448,DES_PROD065448,2,2,380,3,2719,0,2408,12.92,N,361,456,I
PROD065449,NOM_PROD065449,DES_PROD065449,5,3,394,3,5444,0,4637,17.42,N,374,472,A
PROD065450,NOM_PROD065450,DES_PROD065450,1,1,92,4,3290,0,2944,11.77,S,87,110,A
PROD065451,NOM_PROD065451,DES_PROD065451,1,2,269,3,2442,0,2036,19.99,N,255,322,I
PROD065452,NOM_PROD065452,DES_PROD065452,5,3,139,3,4781,0,4173,14.59,S,132,166,A
PROD065453,NOM_PROD065453,DES_PROD065453,3,2,1,2,5866,0,4966,18.14,S,0,1,I
PROD065454,NOM_PROD065454,DES_PROD065454,4,3,344,2,3851,0,3237,18.98,N,326,412,I
PROD065455,NOM_PROD065455,DES_PROD065455,5,3,114,5,2236,0,1955,14.38,S,108,136,I
PROD065456,NOM_PROD065456,DES_PROD065456,3,1,267,1,2337,0,2044,14.37,N,253,320,A
PROD065457,NOM_PROD065457,DES_PROD065457,1,2,415,2,2308,0,2084,10.78,N,394,498,A
PROD065458,NOM_PROD065458,DES_PROD065458,3,2,469,3,3277,0,2763,18.61,N,445,562,I
PROD065459,NOM_PROD065459,DES_PROD065459,3,1,22,1,4538,0,3815,18.96,N,20,26,A
PROD065460,NOM_PROD065460,DES_PROD065460,5,2,187,2,4699,0,4148,13.3,S,177,224,A
PROD065461,NOM_PROD065461,DES_PROD065461,3,2,188,3,4310,0,3602,19.67,N,178,225,I
PROD065462,NOM_PROD065462,DES_PROD065462,2,3,278,5,3394,0,2874,18.1,N,264,333,I
PROD065463,NOM_PROD065463,DES_PROD065463,4,3,162,1,3367,0,2989,12.65,N,153,194,A
PROD065464,NOM_PROD065464,DES_PROD065464,1,2,117,4,5680,0,4976,14.15,S,111,140,A
PROD065465,NOM_PROD065465,DES_PROD065465,3,1,233,3,5816,0,4953,17.43,S,221,279,A
PROD065466,NOM_PROD065466,DES_PROD065466,5,2,105,2,2684,0,2398,11.93,S,99,126,A
PROD065467,NOM_PROD065467,DES_PROD065467,4,1,386,4,3844,0,3363,14.33,N,366,463,A
PROD065468,NOM_PROD065468,DES_PROD065468,1,2,259,5,5769,0,4837,19.28,S,246,310,I
PROD065469,NOM_PROD065469,DES_PROD065469,4,3,486,3,4093,0,3678,11.3,N,461,583,A
PROD065470,NOM_PROD065470,DES_PROD065470,4,3,190,3,3869,0,3279,18.0,N,180,228,A
PROD065471,NOM_PROD065471,DES_PROD065471,1,2,222,2,5236,0,4476,17.0,N,210,266,A
PROD065472,NOM_PROD065472,DES_PROD065472,2,1,246,1,5728,0,4888,17.19,N,233,295,A
PROD065473,NOM_PROD065473,DES_PROD065473,1,3,183,5,4557,0,4059,12.29,N,173,219,A
PROD065474,NOM_PROD065474,DES_PROD065474,4,3,279,3,4103,0,3584,14.49,N,265,334,A
PROD065475,NOM_PROD065475,DES_PROD065475,4,1,39,4,4222,0,3690,14.42,N,37,46,A
PROD065476,NOM_PROD065476,DES_PROD065476,4,2,10,1,4954,0,4422,12.04,N,9,12,I
PROD065477,NOM_PROD065477,DES_PROD065477,4,2,130,2,5211,0,4348,19.85,N,123,156,I
PROD065478,NOM_PROD065478,DES_PROD065478,4,2,171,1,2836,0,2386,18.89,S,162,205,A
PROD065479,NOM_PROD065479,DES_PROD065479,5,2,289,5,2562,0,2179,17.62,S,274,346,A
PROD065480,NOM_PROD065480,DES_PROD065480,1,1,400,4,5053,0,4499,12.33,N,380,480,I
PROD065481,NOM_PROD065481,DES_PROD065481,2,1,290,4,3288,0,2827,16.34,S,275,348,A
PROD065482,NOM_PROD065482,DES_PROD065482,3,1,471,5,4211,0,3552,18.58,S,447,565,A
PROD065483,NOM_PROD065483,DES_PROD065483,1,3,112,5,3392,0,2987,13.57,N,106,134,I
PROD065484,NOM_PROD065484,DES_PROD065484,5,2,343,4,4715,0,3986,18.29,N,325,411,I
PROD065485,NOM_PROD065485,DES_PROD065485,5,2,497,5,3087,0,2704,14.19,S,472,596,A
PROD065486,NOM_PROD065486,DES_PROD065486,1,1,476,3,4426,0,3867,14.48,N,452,571,A
PROD065487,NOM_PROD065487,DES_PROD065487,5,1,266,5,5882,0,4968,18.4,S,252,319,A
PROD065488,NOM_PROD065488,DES_PROD065488,5,3,304,3,2599,0,2213,17.47,N,288,364,A
PROD065489,NOM_PROD065489,DES_PROD065489,4,1,317,4,4762,0,4247,12.13,S,301,380,A
PROD065490,NOM_PROD065490,DES_PROD065490,3,2,480,5,2451,0,2130,15.08,S,456,576,A
PROD065491,NOM_PROD065491,DES_PROD065491,3,1,309,1,4115,0,3711,10.9,S,293,370,A
PROD065492,NOM_PROD065492,DES_PROD065492,4,2,469,2,5610,0,4743,18.29,N,445,562,I
PROD065493,NOM_PROD065493,DES_PROD065493,4,2,376,4,2183,0,1949,12.02,S,357,451,A
PROD065494,NOM_PROD065494,DES_PROD065494,5,2,416,3,2266,0,1946,16.45,N,395,499,A
PROD065495,NOM_PROD065495,DES_PROD065495,5,1,301,2,4099,0,3677,11.49,S,285,361,I
PROD065496,NOM_PROD065496,DES_PROD065496,3,1,101,2,3983,0,3575,11.42,N,95,121,A
PROD065497,NOM_PROD065497,DES_PROD065497,2,3,339,5,3718,0,3274,13.59,N,322,406,I
PROD065498,NOM_PROD065498,DES_PROD065498,3,2,361,4,5132,0,4598,11.62,N,342,433,I
PROD065499,NOM_PROD065499,DES_PROD065499,2,3,478,2,4306,0,3898,10.49,N,454,573,I
PROD065500,NOM_PROD065500,DES_PROD065500,3,3,382,1,2676,0,2421,10.56,N,362,458,A
PROD065501,NOM_PROD065501,DES_PROD065501,3,1,438,3,4849,0,4320,12.26,N,416,525,A
PROD065502,NOM_PROD065502,DES_PROD065502,2,1,74,3,4895,0,4380,11.77,N,70,88,A
PROD065503,NOM_PROD065503,DES_PROD065503,2,1,229,4,2514,0,2113,19.01,S,217,274,A
PROD065504,NOM_PROD065504,DES_PROD065504,1,3,216,1,4589,0,4109,11.69,S,205,259,A
PROD065505,NOM_PROD065505,DES_PROD065505,4,1,151,2,3343,0,2979,12.24,S,143,181,I
PROD065506,NOM_PROD065506,DES_PROD065506,4,1,208,2,3398,0,2841,19.64,S,197,249,I
PROD065507,NOM_PROD065507,DES_PROD065507,5,1,210,2,5002,0,4462,12.11,S,199,252,I
PROD065508,NOM_PROD065508,DES_PROD065508,2,1,165,3,5470,0,4798,14.02,S,156,198,I
PROD065509,NOM_PROD065509,DES_PROD065509,2,3,150,4,3021,0,2740,10.26,N,142,180,A
PROD065510,NOM_PROD065510,DES_PROD065510,2,2,396,4,5724,0,4893,16.99,N,376,475,I
PROD065511,NOM_PROD065511,DES_PROD065511,4,3,189,5,2914,0,2572,13.32,N,179,226,I
PROD065512,NOM_PROD065512,DES_PROD065512,4,3,482,2,2672,0,2321,15.15,S,457,578,I
PROD065513,NOM_PROD065513,DES_PROD065513,3,1,476,5,3224,0,2711,18.95,S,452,571,A
PROD065514,NOM_PROD065514,DES_PROD065514,3,2,230,2,4893,0,4144,18.09,N,218,276,I
PROD065515,NOM_PROD065515,DES_PROD065515,3,3,356,5,4449,0,3714,19.79,S,338,427,I
PROD065516,NOM_PROD065516,DES_PROD065516,2,1,79,5,2456,0,2150,14.24,N,75,94,A
PROD065517,NOM_PROD065517,DES_PROD065517,4,1,265,1,5348,0,4679,14.3,N,251,318,A
PROD065518,NOM_PROD065518,DES_PROD065518,5,2,192,5,4901,0,4120,18.98,S,182,230,I
PROD065519,NOM_PROD065519,DES_PROD065519,4,1,230,4,4000,0,3484,14.82,S,218,276,A
PROD065520,NOM_PROD065520,DES_PROD065520,4,1,30,2,4694,0,3995,17.5,S,28,36,I
PROD065521,NOM_PROD065521,DES_PROD065521,1,3,494,3,3249,0,2917,11.41,N,469,592,I
PROD065522,NOM_PROD065522,DES_PROD065522,4,2,41,5,3719,0,3216,15.65,N,38,49,I
PROD065523,NOM_PROD065523,DES_PROD065523,5,1,334,5,5451,0,4744,14.91,S,317,400,I
PROD065524,NOM_PROD065524,DES_PROD065524,4,1,18,3,2366,0,2056,15.1,S,17,21,A
PROD065525,NOM_PROD065525,DES_PROD065525,3,1,125,2,3826,0,3370,13.54,S,118,150,I
PROD065526,NOM_PROD065526,DES_PROD065526,1,1,15,1,4225,0,3723,13.51,N,14,18,A
PROD065527,NOM_PROD065527,DES_PROD065527,1,2,449,1,4215,0,3592,17.35,S,426,538,I
PROD065528,NOM_PROD065528,DES_PROD065528,2,2,288,3,4757,0,4042,17.71,N,273,345,I
PROD065529,NOM_PROD065529,DES_PROD065529,3,2,486,3,4520,0,3964,14.04,N,461,583,A
PROD065530,NOM_PROD065530,DES_PROD065530,1,1,41,5,3562,0,3105,14.72,S,38,49,I
PROD065531,NOM_PROD065531,DES_PROD065531,3,2,168,4,5360,0,4731,13.3,N,159,201,I
PROD065532,NOM_PROD065532,DES_PROD065532,5,2,177,4,3656,0,3095,18.15,N,168,212,A
PROD065533,NOM_PROD065533,DES_PROD065533,4,3,265,2,3148,0,2773,13.54,N,251,318,I
PROD065534,NOM_PROD065534,DES_PROD065534,2,1,187,5,4180,0,3764,11.06,N,177,224,A
PROD065535,NOM_PROD065535,DES_PROD065535,4,1,145,5,4820,0,4077,18.23,S,137,174,A
PROD065536,NOM_PROD065536,DES_PROD065536,4,1,160,4,2437,0,2149,13.44,N,152,192,A
PROD065537,NOM_PROD065537,DES_PROD065537,4,3,133,5,2833,0,2502,13.25,S,126,159,A
PROD065538,NOM_PROD065538,DES_PROD065538,2,3,409,5,4434,0,3801,16.66,S,388,490,A
PROD065539,NOM_PROD065539,DES_PROD065539,5,1,471,5,3989,0,3326,19.95,N,447,565,I
PROD065540,NOM_PROD065540,DES_PROD065540,2,2,111,4,4406,0,3850,14.45,S,105,133,A
PROD065541,NOM_PROD065541,DES_PROD065541,2,1,193,3,5061,0,4480,12.98,N,183,231,I
PROD065542,NOM_PROD065542,DES_PROD065542,3,1,260,1,2797,0,2453,14.05,N,247,312,I
PROD065543,NOM_PROD065543,DES_PROD065543,3,3,179,4,4144,0,3717,11.5,N,170,214,A
PROD065544,NOM_PROD065544,DES_PROD065544,2,1,117,5,3088,0,2799,10.33,N,111,140,I
PROD065545,NOM_PROD065545,DES_PROD065545,1,2,351,5,4670,0,4046,15.44,S,333,421,A
PROD065546,NOM_PROD065546,DES_PROD065546,1,2,430,2,5725,0,4868,17.61,N,408,516,A
PROD065547,NOM_PROD065547,DES_PROD065547,4,3,452,4,3411,0,3035,12.4,S,429,542,I
PROD065548,NOM_PROD065548,DES_PROD065548,4,2,291,3,4395,0,3962,10.95,N,276,349,A
PROD065549,NOM_PROD065549,DES_PROD065549,1,1,497,5,2264,0,2046,10.68,N,472,596,A
PROD065550,NOM_PROD065550,DES_PROD065550,1,2,384,4,4689,0,4109,14.12,N,364,460,I
PROD065551,NOM_PROD065551,DES_PROD065551,5,2,54,4,2361,0,2053,15.02,N,51,64,A
PROD065552,NOM_PROD065552,DES_PROD065552,2,3,460,5,2528,0,2164,16.86,N,437,552,A
PROD065553,NOM_PROD065553,DES_PROD065553,1,2,94,4,5176,0,4524,14.43,N,89,112,I
PROD065554,NOM_PROD065554,DES_PROD065554,2,2,81,3,5687,0,4754,19.63,S,76,97,I
PROD065555,NOM_PROD065555,DES_PROD065555,2,2,342,3,3148,0,2819,11.69,S,324,410,A
PROD065556,NOM_PROD065556,DES_PROD065556,3,1,412,4,2473,0,2172,13.87,S,391,494,I
PROD065557,NOM_PROD065557,DES_PROD065557,1,1,317,1,5070,0,4225,20.0,N,301,380,A
PROD065558,NOM_PROD065558,DES_PROD065558,5,2,115,5,3766,0,3149,19.62,N,109,138,A
PROD065559,NOM_PROD065559,DES_PROD065559,1,3,194,5,3494,0,3024,15.56,N,184,232,I
PROD065560,NOM_PROD065560,DES_PROD065560,4,2,253,2,5263,0,4664,12.86,N,240,303,I
PROD065561,NOM_PROD065561,DES_PROD065561,1,2,458,4,3152,0,2650,18.95,S,435,549,A
PROD065562,NOM_PROD065562,DES_PROD065562,3,2,495,4,3466,0,2966,16.89,S,470,594,I
PROD065563,NOM_PROD065563,DES_PROD065563,3,1,345,5,2552,0,2299,11.01,S,327,414,A
PROD065564,NOM_PROD065564,DES_PROD065564,3,3,311,4,2233,0,1943,14.94,N,295,373,A
PROD065565,NOM_PROD065565,DES_PROD065565,2,1,153,1,4394,0,3979,10.44,N,145,183,I
PROD065566,NOM_PROD065566,DES_PROD065566,1,2,329,1,2764,0,2430,13.76,S,312,394,I
PROD065567,NOM_PROD065567,DES_PROD065567,3,1,493,3,4251,0,3546,19.89,N,468,591,A
PROD065568,NOM_PROD065568,DES_PROD065568,1,3,315,2,5109,0,4364,17.09,S,299,378,I
PROD065569,NOM_PROD065569,DES_PROD065569,3,3,384,1,3741,0,3300,13.38,S,364,460,I
PROD065570,NOM_PROD065570,DES_PROD065570,2,3,327,4,2803,0,2429,15.42,S,310,392,I
PROD065571,NOM_PROD065571,DES_PROD065571,5,1,109,5,5824,0,4898,18.92,S,103,130,A
PROD065572,NOM_PROD065572,DES_PROD065572,4,3,428,5,5036,0,4261,18.19,N,406,513,I
PROD065573,NOM_PROD065573,DES_PROD065573,1,1,362,1,5404,0,4635,16.61,S,343,434,A
PROD065574,NOM_PROD065574,DES_PROD065574,1,1,120,5,5555,0,4814,15.4,N,114,144,I
PROD065575,NOM_PROD065575,DES_PROD065575,5,1,169,2,5471,0,4893,11.83,N,160,202,I
PROD065576,NOM_PROD065576,DES_PROD065576,2,1,352,4,5473,0,4876,12.25,N,334,422,I
PROD065577,NOM_PROD065577,DES_PROD065577,4,2,130,1,3426,0,2907,17.86,S,123,156,A
PROD065578,NOM_PROD065578,DES_PROD065578,5,2,157,5,5805,0,4952,17.23,N,149,188,I
PROD065579,NOM_PROD065579,DES_PROD065579,1,3,376,1,4317,0,3781,14.19,S,357,451,I
PROD065580,NOM_PROD065580,DES_PROD065580,1,3,201,5,4753,0,4125,15.23,N,190,241,I
PROD065581,NOM_PROD065581,DES_PROD065581,2,3,67,3,3061,0,2646,15.71,N,63,80,A
PROD065582,NOM_PROD065582,DES_PROD065582,1,2,352,2,4903,0,4186,17.15,N,334,422,A
PROD065583,NOM_PROD065583,DES_PROD065583,5,1,465,3,2347,0,2116,10.95,N,441,558,I
PROD065584,NOM_PROD065584,DES_PROD065584,2,1,364,4,3131,0,2647,18.29,N,345,436,I
PROD065585,NOM_PROD065585,DES_PROD065585,1,1,325,3,3765,0,3362,11.99,N,308,390,I
PROD065586,NOM_PROD065586,DES_PROD065586,1,1,452,4,4796,0,4153,15.49,S,429,542,I
PROD065587,NOM_PROD065587,DES_PROD065587,4,2,11,1,3109,0,2770,12.24,S,10,13,A
PROD065588,NOM_PROD065588,DES_PROD065588,4,1,180,4,3053,0,2627,16.25,N,171,216,I
PROD065589,NOM_PROD065589,DES_PROD065589,5,2,61,3,2740,0,2304,18.94,S,57,73,A
PROD065590,NOM_PROD065590,DES_PROD065590,1,2,311,5,2564,0,2176,17.85,N,295,373,A
PROD065591,NOM_PROD065591,DES_PROD065591,1,2,50,4,4386,0,3895,12.62,S,47,60,A
PROD065592,NOM_PROD065592,DES_PROD065592,1,1,198,5,3369,0,3028,11.29,N,188,237,A
PROD065593,NOM_PROD065593,DES_PROD065593,4,3,270,2,2321,0,2058,12.79,N,256,324,A
PROD065594,NOM_PROD065594,DES_PROD065594,4,1,392,2,2139,0,1919,11.47,S,372,470,I
PROD065595,NOM_PROD065595,DES_PROD065595,2,2,357,5,3041,0,2661,14.3,S,339,428,A
PROD065596,NOM_PROD065596,DES_PROD065596,1,1,181,4,2599,0,2299,13.07,S,171,217,I
PROD065597,NOM_PROD065597,DES_PROD065597,4,1,230,5,5627,0,4708,19.53,N,218,276,I
PROD065598,NOM_PROD065598,DES_PROD065598,4,3,19,5,3565,0,3193,11.68,N,18,22,I
PROD065599,NOM_PROD065599,DES_PROD065599,4,1,215,3,2582,0,2305,12.04,S,204,258,I
PROD065600,NOM_PROD065600,DES_PROD065600,1,2,336,5,5149,0,4504,14.34,S,319,403,A
PROD065601,NOM_PROD065601,DES_PROD065601,4,1,272,5,2545,0,2302,10.58,S,258,326,I
PROD065602,NOM_PROD065602,DES_PROD065602,4,3,497,2,4768,0,4073,17.07,S,472,596,I
PROD065603,NOM_PROD065603,DES_PROD065603,2,3,372,4,2868,0,2550,12.49,S,353,446,I
PROD065604,NOM_PROD065604,DES_PROD065604,1,1,342,4,2474,0,2140,15.62,S,324,410,I
PROD065605,NOM_PROD065605,DES_PROD065605,1,1,112,3,4887,0,4237,15.36,S,106,134,A
PROD065606,NOM_PROD065606,DES_PROD065606,1,2,307,5,2830,0,2573,10.01,N,291,368,I
PROD065607,NOM_PROD065607,DES_PROD065607,3,2,469,4,3068,0,2761,11.13,S,445,562,A
PROD065608,NOM_PROD065608,DES_PROD065608,2,3,440,4,2952,0,2611,13.08,N,418,528,A
PROD065609,NOM_PROD065609,DES_PROD065609,2,1,222,4,2407,0,2131,12.96,N,210,266,I
PROD065610,NOM_PROD065610,DES_PROD065610,4,3,9,2,2930,0,2466,18.85,N,8,10,A
PROD065611,NOM_PROD065611,DES_PROD065611,3,2,459,2,2326,0,2018,15.31,S,436,550,A
PROD065612,NOM_PROD065612,DES_PROD065612,1,3,96,3,2438,0,2210,10.36,N,91,115,A
PROD065613,NOM_PROD065613,DES_PROD065613,2,1,439,5,3166,0,2833,11.76,N,417,526,I
PROD065614,NOM_PROD065614,DES_PROD065614,4,2,301,1,5813,0,4985,16.62,S,285,361,A
PROD065615,NOM_PROD065615,DES_PROD065615,3,1,379,1,2901,0,2553,13.67,S,360,454,I
PROD065616,NOM_PROD065616,DES_PROD065616,3,2,162,1,5595,0,4976,12.45,S,153,194,I
PROD065617,NOM_PROD065617,DES_PROD065617,5,1,41,2,4333,0,3824,13.32,N,38,49,A
PROD065618,NOM_PROD065618,DES_PROD065618,5,3,101,3,5624,0,4939,13.87,N,95,121,A
PROD065619,NOM_PROD065619,DES_PROD065619,3,1,363,3,2517,0,2121,18.68,N,344,435,I
PROD065620,NOM_PROD065620,DES_PROD065620,2,3,297,5,5806,0,4880,18.99,N,282,356,A
PROD065621,NOM_PROD065621,DES_PROD065621,4,2,486,3,3014,0,2643,14.06,N,461,583,I
PROD065622,NOM_PROD065622,DES_PROD065622,2,2,101,1,5178,0,4651,11.34,S,95,121,I
PROD065623,NOM_PROD065623,DES_PROD065623,2,1,301,3,4577,0,4026,13.71,N,285,361,I
PROD065624,NOM_PROD065624,DES_PROD065624,5,1,116,2,4756,0,4130,15.16,S,110,139,A
PROD065625,NOM_PROD065625,DES_PROD065625,2,3,153,5,4662,0,4176,11.64,S,145,183,I
PROD065626,NOM_PROD065626,DES_PROD065626,1,2,63,2,3793,0,3184,19.15,S,59,75,I
PROD065627,NOM_PROD065627,DES_PROD065627,5,2,482,5,2660,0,2369,12.31,N,457,578,A
PROD065628,NOM_PROD065628,DES_PROD065628,5,1,409,4,2906,0,2469,17.73,N,388,490,A
PROD065629,NOM_PROD065629,DES_PROD065629,4,3,346,3,2937,0,2539,15.69,N,328,415,A
PROD065630,NOM_PROD065630,DES_PROD065630,4,2,430,5,4901,0,4113,19.17,N,408,516,I
PROD065631,NOM_PROD065631,DES_PROD065631,4,1,390,4,4710,0,4207,11.98,N,370,468,I
PROD065632,NOM_PROD065632,DES_PROD065632,1,1,272,3,4197,0,3521,19.2,N,258,326,I
PROD065633,NOM_PROD065633,DES_PROD065633,3,1,417,4,2955,0,2483,19.03,S,396,500,I
PROD065634,NOM_PROD065634,DES_PROD065634,3,3,364,2,2635,0,2368,11.31,S,345,436,I
PROD065635,NOM_PROD065635,DES_PROD065635,5,3,486,4,5467,0,4742,15.3,N,461,583,A
PROD065636,NOM_PROD065636,DES_PROD065636,4,2,6,2,2536,0,2167,17.05,N,5,7,I
PROD065637,NOM_PROD065637,DES_PROD065637,1,1,205,2,2213,0,1997,10.82,N,194,246,I
PROD065638,NOM_PROD065638,DES_PROD065638,5,3,196,1,4837,0,4134,17.01,N,186,235,I
PROD065639,NOM_PROD065639,DES_PROD065639,5,1,112,5,4432,0,3804,16.51,N,106,134,A
PROD065640,NOM_PROD065640,DES_PROD065640,5,1,281,4,3133,0,2736,14.54,S,266,337,I
PROD065641,NOM_PROD065641,DES_PROD065641,2,3,444,1,2107,0,1901,10.84,N,421,532,I
PROD065642,NOM_PROD065642,DES_PROD065642,5,2,253,4,4218,0,3701,13.98,N,240,303,A
PROD065643,NOM_PROD065643,DES_PROD065643,3,3,52,5,4472,0,3877,15.37,N,49,62,A
PROD065644,NOM_PROD065644,DES_PROD065644,3,1,15,4,5099,0,4427,15.19,N,14,18,I
PROD065645,NOM_PROD065645,DES_PROD065645,5,1,481,3,5790,0,4919,17.72,N,456,577,A
PROD065646,NOM_PROD065646,DES_PROD065646,5,3,134,1,4975,0,4307,15.53,S,127,160,I
PROD065647,NOM_PROD065647,DES_PROD065647,2,2,433,1,4026,0,3432,17.33,N,411,519,A
PROD065648,NOM_PROD065648,DES_PROD065648,4,1,307,2,2378,0,2149,10.69,S,291,368,A
PROD065649,NOM_PROD065649,DES_PROD065649,5,1,344,3,2542,0,2137,18.98,S,326,412,A
PROD065650,NOM_PROD065650,DES_PROD065650,4,1,169,1,4502,0,4080,10.35,S,160,202,I
PROD065651,NOM_PROD065651,DES_PROD065651,2,2,95,3,5484,0,4867,12.69,N,90,114,I
PROD065652,NOM_PROD065652,DES_PROD065652,1,1,24,4,2972,0,2549,16.6,N,22,28,A
PROD065653,NOM_PROD065653,DES_PROD065653,3,2,94,3,3221,0,2735,17.77,S,89,112,A
PROD065654,NOM_PROD065654,DES_PROD065654,1,1,201,3,5242,0,4414,18.76,S,190,241,A
PROD065655,NOM_PROD065655,DES_PROD065655,4,1,499,5,3813,0,3248,17.41,N,474,598,A
PROD065656,NOM_PROD065656,DES_PROD065656,2,3,498,1,5602,0,4763,17.62,N,473,597,A
PROD065657,NOM_PROD065657,DES_PROD065657,3,3,24,3,5295,0,4428,19.59,S,22,28,A
