codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD035871,NOM_PROD035871,DES_PROD035871,5,2,366,2,3456,0,2933,17.85,N,347,439,I
PROD035872,NOM_PROD035872,DES_PROD035872,5,1,183,2,5187,0,4607,12.6,N,173,219,I
PROD035873,NOM_PROD035873,DES_PROD035873,1,3,102,5,3539,0,3051,16.01,N,96,122,I
PROD035874,NOM_PROD035874,DES_PROD035874,3,3,409,5,2806,0,2504,12.1,N,388,490,A
PROD035875,NOM_PROD035875,DES_PROD035875,5,1,250,1,3290,0,2978,10.49,N,237,300,I
PROD035876,NOM_PROD035876,DES_PROD035876,5,2,422,2,2781,0,2467,12.73,N,400,506,I
PROD035877,NOM_PROD035877,DES_PROD035877,2,2,262,3,2744,0,2427,13.1,N,248,314,I
PROD035878,NOM_PROD035878,DES_PROD035878,2,2,416,2,4462,0,4018,11.06,N,395,499,I
PROD035879,NOM_PROD035879,DES_PROD035879,3,3,422,5,2756,0,2487,10.83,S,400,506,I
PROD035880,NOM_PROD035880,DES_PROD035880,2,2,403,3,5584,0,4731,18.05,S,382,483,A
PROD035881,NOM_PROD035881,DES_PROD035881,1,1,399,5,3797,0,3360,13.02,N,379,478,I
PROD035882,NOM_PROD035882,DES_PROD035882,4,1,37,1,3007,0,2643,13.8,S,35,44,I
PROD035883,NOM_PROD035883,DES_PROD035883,3,2,268,5,2391,0,2088,14.52,N,254,321,A
PROD035884,NOM_PROD035884,DES_PROD035884,5,1,312,2,2235,0,1901,17.62,S,296,374,A
PROD035885,NOM_PROD035885,DES_PROD035885,2,2,420,3,4593,0,3912,17.42,N,399,504,I
PROD035886,NOM_PROD035886,DES_PROD035886,5,2,340,1,2619,0,2333,12.28,S,323,408,A
PROD035887,NOM_PROD035887,DES_PROD035887,1,1,302,1,4434,0,3741,18.53,N,286,362,I
PROD035888,NOM_PROD035888,DES_PROD035888,3,2,353,3,5211,0,4433,17.56,S,335,423,A
PROD035889,NOM_PROD035889,DES_PROD035889,1,1,267,1,2890,0,2415,19.71,N,253,320,I
PROD035890,NOM_PROD035890,DES_PROD035890,5,1,47,4,4289,0,3869,10.86,N,44,56,I
PROD035891,NOM_PROD035891,DES_PROD035891,5,1,41,4,4040,0,3636,11.12,N,38,49,A
PROD035892,NOM_PROD035892,DES_PROD035892,5,2,112,3,2369,0,2041,16.08,S,106,134,A
PROD035893,NOM_PROD035893,DES_PROD035893,4,2,458,2,4383,0,3738,17.27,S,435,549,A
PROD035894,NOM_PROD035894,DES_PROD035894,3,3,111,3,2683,0,2247,19.42,S,105,133,I
PROD035895,NOM_PROD035895,DES_PROD035895,3,2,265,1,3342,0,2998,11.5,S,251,318,I
PROD035896,NOM_PROD035896,DES_PROD035896,1,3,118,4,5074,0,4505,12.64,S,112,141,I
PROD035897,NOM_PROD035897,DES_PROD035897,1,3,298,3,2704,0,2417,11.89,N,283,357,A
PROD035898,NOM_PROD035898,DES_PROD035898,3,2,138,1,4494,0,3915,14.8,N,131,165,A
PROD035899,NOM_PROD035899,DES_PROD035899,3,3,133,4,3521,0,3183,10.63,S,126,159,A
PROD035900,NOM_PROD035900,DES_PROD035900,5,2,248,4,5257,0,4440,18.42,N,235,297,A
PROD035901,NOM_PROD035901,DES_PROD035901,3,2,293,4,2316,0,2034,13.88,S,278,351,I
PROD035902,NOM_PROD035902,DES_PROD035902,4,1,8,1,3678,0,3211,14.57,N,7,9,A
PROD035903,NOM_PROD035903,DES_PROD035903,3,2,86,2,3090,0,2669,15.81,N,81,103,A
PROD035904,NOM_PROD035904,DES_PROD035904,1,2,339,4,4266,0,3708,15.06,N,322,406,A
PROD035905,NOM_PROD035905,DES_PROD035905,2,3,491,2,3029,0,2718,11.46,N,466,589,A
PROD035906,NOM_PROD035906,DES_PROD035906,5,1,336,3,3887,0,3332,16.66,N,319,403,A
PROD035907,NOM_PROD035907,DES_PROD035907,3,3,376,3,4512,0,3919,15.14,S,357,451,A
PROD035908,NOM_PROD035908,DES_PROD035908,5,3,326,2,4073,0,3596,13.29,S,309,391,A
PROD035909,NOM_PROD035909,DES_PROD035909,4,1,183,1,5054,0,4357,16.02,S,173,219,I
PROD035910,NOM_PROD035910,DES_PROD035910,3,2,484,1,4782,0,4315,10.84,S,459,580,I
PROD035911,NOM_PROD035911,DES_PROD035911,2,1,218,1,4443,0,3997,11.16,N,207,261,I
PROD035912,NOM_PROD035912,DES_PROD035912,2,2,46,4,3244,0,2896,12.02,S,43,55,I
PROD035913,NOM_PROD035913,DES_PROD035913,1,2,3,2,4887,0,4409,10.86,S,2,3,I
PROD035914,NOM_PROD035914,DES_PROD035914,5,2,257,4,2453,0,2053,19.52,S,244,308,A
PROD035915,NOM_PROD035915,DES_PROD035915,5,1,2,2,4922,0,4132,19.14,S,1,2,A
PROD035916,NOM_PROD035916,DES_PROD035916,3,2,6,5,2810,0,2515,11.73,N,5,7,I
PROD035917,NOM_PROD035917,DES_PROD035917,3,1,66,3,4184,0,3768,11.06,N,62,79,I
PROD035918,NOM_PROD035918,DES_PROD035918,2,1,290,1,4147,0,3513,18.06,N,275,348,I
PROD035919,NOM_PROD035919,DES_PROD035919,3,3,284,4,3414,0,3048,12.03,S,269,340,A
PROD035920,NOM_PROD035920,DES_PROD035920,4,3,322,5,4002,0,3337,19.95,S,305,386,A
PROD035921,NOM_PROD035921,DES_PROD035921,5,2,200,5,4729,0,4042,17.02,S,190,240,A
PROD035922,NOM_PROD035922,DES_PROD035922,2,1,41,3,3438,0,3087,11.4,S,38,49,A
PROD035923,NOM_PROD035923,DES_PROD035923,4,3,379,2,4432,0,4004,10.7,S,360,454,I
PROD035924,NOM_PROD035924,DES_PROD035924,5,2,351,4,5248,0,4382,19.77,N,333,421,A
PROD035925,NOM_PROD035925,DES_PROD035925,5,2,198,2,3027,0,2575,17.58,S,188,237,I
PROD035926,NOM_PROD035926,DES_PROD035926,5,3,145,1,2303,0,2032,13.37,S,137,174,A
PROD035927,NOM_PROD035927,DES_PROD035927,4,2,24,5,4719,0,4042,16.77,N,22,28,A
PROD035928,NOM_PROD035928,DES_PROD035928,2,1,58,5,5568,0,4657,19.57,N,55,69,I
PROD035929,NOM_PROD035929,DES_PROD035929,2,2,434,4,5145,0,4649,10.68,N,412,520,I
PROD035930,NOM_PROD035930,DES_PROD035930,5,1,172,2,3914,0,3360,16.5,S,163,206,A
PROD035931,NOM_PROD035931,DES_PROD035931,3,2,481,1,2728,0,2338,16.71,N,456,577,I
PROD035932,NOM_PROD035932,DES_PROD035932,4,1,19,2,5436,0,4838,12.37,N,18,22,I
PROD035933,NOM_PROD035933,DES_PROD035933,2,3,150,4,3648,0,3131,16.52,N,142,180,I
PROD035934,NOM_PROD035934,DES_PROD035934,3,1,251,1,4283,0,3841,11.53,N,238,301,I
PROD035935,NOM_PROD035935,DES_PROD035935,4,3,462,5,2989,0,2597,15.1,N,438,554,A
PROD035936,NOM_PROD035936,DES_PROD035936,5,3,390,3,3845,0,3226,19.19,S,370,468,I
PROD035937,NOM_PROD035937,DES_PROD035937,4,1,55,1,5150,0,4668,10.33,S,52,66,I
PROD035938,NOM_PROD035938,DES_PROD035938,2,1,58,5,3999,0,3485,14.75,N,55,69,I
PROD035939,NOM_PROD035939,DES_PROD035939,4,1,77,5,4274,0,3698,15.58,N,73,92,A
PROD035940,NOM_PROD035940,DES_PROD035940,1,1,294,4,4369,0,3788,15.34,S,279,352,I
PROD035941,NOM_PROD035941,DES_PROD035941,3,2,126,1,5511,0,4982,10.63,S,119,151,A
PROD035942,NOM_PROD035942,DES_PROD035942,2,2,435,4,4365,0,3854,13.26,S,413,522,I
PROD035943,NOM_PROD035943,DES_PROD035943,5,1,90,4,4575,0,4123,10.97,N,85,108,I
PROD035944,NOM_PROD035944,DES_PROD035944,2,2,460,4,2694,0,2272,18.59,N,437,552,I
PROD035945,NOM_PROD035945,DES_PROD035945,5,2,161,1,4819,0,4222,14.16,N,152,193,I
PROD035946,NOM_PROD035946,DES_PROD035946,4,1,135,1,4745,0,4189,13.29,N,128,162,I
PROD035947,NOM_PROD035947,DES_PROD035947,5,2,444,3,3717,0,3173,17.16,N,421,532,A
PROD035948,NOM_PROD035948,DES_PROD035948,1,1,387,4,2488,0,2078,19.76,N,367,464,I
PROD035949,NOM_PROD035949,DES_PROD035949,1,3,392,1,3243,0,2822,14.92,N,372,470,A
PROD035950,NOM_PROD035950,DES_PROD035950,3,3,99,2,4602,0,4161,10.62,N,94,118,A
PROD035951,NOM_PROD035951,DES_PROD035951,4,2,450,1,5714,0,4931,15.89,N,427,540,I
PROD035952,NOM_PROD035952,DES_PROD035952,4,2,51,3,5261,0,4481,17.41,S,48,61,I
PROD035953,NOM_PROD035953,DES_PROD035953,1,2,72,5,3779,0,3419,10.53,S,68,86,A
PROD035954,NOM_PROD035954,DES_PROD035954,3,3,232,2,2846,0,2525,12.74,S,220,278,I
PROD035955,NOM_PROD035955,DES_PROD035955,4,2,265,5,5833,0,4915,18.68,N,251,318,I
PROD035956,NOM_PROD035956,DES_PROD035956,3,1,46,1,3923,0,3469,13.1,S,43,55,A
PROD035957,NOM_PROD035957,DES_PROD035957,1,3,484,5,4904,0,4141,18.44,S,459,580,I
PROD035958,NOM_PROD035958,DES_PROD035958,2,3,344,1,3077,0,2574,19.56,N,326,412,I
PROD035959,NOM_PROD035959,DES_PROD035959,1,1,154,4,2727,0,2426,12.43,N,146,184,I
PROD035960,NOM_PROD035960,DES_PROD035960,1,3,432,2,3086,0,2788,10.69,N,410,518,I
PROD035961,NOM_PROD035961,DES_PROD035961,3,3,60,5,3307,0,2837,16.6,S,57,72,I
PROD035962,NOM_PROD035962,DES_PROD035962,2,2,323,2,3061,0,2775,10.33,S,306,387,A
PROD035963,NOM_PROD035963,DES_PROD035963,3,3,455,5,5346,0,4772,12.03,S,432,546,I
PROD035964,NOM_PROD035964,DES_PROD035964,4,1,128,3,3164,0,2651,19.38,N,121,153,I
PROD035965,NOM_PROD035965,DES_PROD035965,1,2,192,5,4363,0,3952,10.4,N,182,230,A
PROD035966,NOM_PROD035966,DES_PROD035966,4,1,366,2,2839,0,2424,17.14,S,347,439,I
PROD035967,NOM_PROD035967,DES_PROD035967,2,3,50,1,4303,0,3896,10.45,N,47,60,A
PROD035968,NOM_PROD035968,DES_PROD035968,4,1,65,5,2800,0,2421,15.67,S,61,78,A
PROD035969,NOM_PROD035969,DES_PROD035969,2,2,407,3,2644,0,2357,12.19,S,386,488,A
PROD035970,NOM_PROD035970,DES_PROD035970,2,1,60,5,5184,0,4413,17.48,N,57,72,I
PROD035971,NOM_PROD035971,DES_PROD035971,3,1,13,5,4385,0,3920,11.87,N,12,15,A
PROD035972,NOM_PROD035972,DES_PROD035972,3,2,279,3,3225,0,2788,15.7,S,265,334,I
PROD035973,NOM_PROD035973,DES_PROD035973,5,3,140,3,3768,0,3142,19.94,S,133,168,I
PROD035974,NOM_PROD035974,DES_PROD035974,2,2,347,3,5357,0,4665,14.84,N,329,416,A
PROD035975,NOM_PROD035975,DES_PROD035975,5,3,364,4,3229,0,2797,15.47,N,345,436,A
PROD035976,NOM_PROD035976,DES_PROD035976,1,3,233,1,2277,0,1961,16.16,N,221,279,I
PROD035977,NOM_PROD035977,DES_PROD035977,1,2,269,5,3587,0,3168,13.24,S,255,322,A
PROD035978,NOM_PROD035978,DES_PROD035978,1,1,363,5,2478,0,2213,12.01,S,344,435,A
PROD035979,NOM_PROD035979,DES_PROD035979,1,3,315,1,5330,0,4750,12.23,N,299,378,A
PROD035980,NOM_PROD035980,DES_PROD035980,2,2,97,1,3785,0,3421,10.66,N,92,116,A
PROD035981,NOM_PROD035981,DES_PROD035981,1,1,353,1,2990,0,2578,15.99,N,335,423,A
PROD035982,NOM_PROD035982,DES_PROD035982,3,1,55,1,3388,0,2939,15.29,S,52,66,A
PROD035983,NOM_PROD035983,DES_PROD035983,3,2,180,4,4869,0,4299,13.26,N,171,216,A
PROD035984,NOM_PROD035984,DES_PROD035984,5,2,97,4,4785,0,4005,19.48,S,92,116,I
PROD035985,NOM_PROD035985,DES_PROD035985,2,1,1,4,4740,0,4178,13.46,S,0,1,I
PROD035986,NOM_PROD035986,DES_PROD035986,3,3,4,3,4433,0,3785,17.14,N,3,4,A
PROD035987,NOM_PROD035987,DES_PROD035987,3,1,364,2,3326,0,2954,12.6,S,345,436,I
PROD035988,NOM_PROD035988,DES_PROD035988,3,3,372,1,2467,0,2229,10.72,N,353,446,A
PROD035989,NOM_PROD035989,DES_PROD035989,3,2,240,2,5626,0,4836,16.34,S,228,288,A
PROD035990,NOM_PROD035990,DES_PROD035990,3,3,159,3,4037,0,3379,19.48,N,151,190,A
PROD035991,NOM_PROD035991,DES_PROD035991,2,1,388,5,3292,0,2755,19.51,S,368,465,A
PROD035992,NOM_PROD035992,DES_PROD035992,1,2,422,3,2339,0,1960,19.37,S,400,506,I
PROD035993,NOM_PROD035993,DES_PROD035993,2,1,279,5,5375,0,4679,14.89,N,265,334,A
PROD035994,NOM_PROD035994,DES_PROD035994,4,3,107,1,2122,0,1902,11.59,S,101,128,A
PROD035995,NOM_PROD035995,DES_PROD035995,5,1,299,4,4956,0,4479,10.65,N,284,358,A
PROD035996,NOM_PROD035996,DES_PROD035996,3,2,443,2,3200,0,2878,11.19,N,420,531,I
PROD035997,NOM_PROD035997,DES_PROD035997,4,2,177,3,4884,0,4261,14.64,S,168,212,I
PROD035998,NOM_PROD035998,DES_PROD035998,2,1,62,3,3436,0,2935,17.07,N,58,74,A
PROD035999,NOM_PROD035999,DES_PROD035999,2,2,72,2,4424,0,3880,14.04,N,68,86,A
PROD036000,NOM_PROD036000,DES_PROD036000,3,3,441,3,2425,0,2130,13.86,S,418,529,I
PROD036001,NOM_PROD036001,DES_PROD036001,1,3,62,3,4133,0,3694,11.9,N,58,74,A
PROD036002,NOM_PROD036002,DES_PROD036002,2,1,379,3,2428,0,2120,14.56,S,360,454,I
PROD036003,NOM_PROD036003,DES_PROD036003,1,3,391,3,3218,0,2718,18.41,S,371,469,I
PROD036004,NOM_PROD036004,DES_PROD036004,2,2,39,2,4659,0,3992,16.71,N,37,46,A
PROD036005,NOM_PROD036005,DES_PROD036005,3,2,208,4,4599,0,4108,11.97,S,197,249,I
PROD036006,NOM_PROD036006,DES_PROD036006,2,2,391,5,2369,0,2097,13.01,S,371,469,A
PROD036007,NOM_PROD036007,DES_PROD036007,1,1,491,2,4932,0,4163,18.49,S,466,589,I
PROD036008,NOM_PROD036008,DES_PROD036008,3,2,146,5,4345,0,3912,11.08,N,138,175,I
PROD036009,NOM_PROD036009,DES_PROD036009,2,3,315,3,4860,0,4135,17.54,S,299,378,A
PROD036010,NOM_PROD036010,DES_PROD036010,2,2,459,3,5429,0,4905,10.69,S,436,550,I
PROD036011,NOM_PROD036011,DES_PROD036011,1,1,382,3,4554,0,4136,10.11,S,362,458,I
PROD036012,NOM_PROD036012,DES_PROD036012,5,3,223,4,3557,0,3055,16.44,S,211,267,A
PROD036013,NOM_PROD036013,DES_PROD036013,2,1,51,5,3410,0,2881,18.38,N,48,61,A
PROD036014,NOM_PROD036014,DES_PROD036014,4,2,328,2,2892,0,2424,19.32,N,311,393,I
PROD036015,NOM_PROD036015,DES_PROD036015,5,2,299,5,4092,0,3707,10.39,S,284,358,A
PROD036016,NOM_PROD036016,DES_PROD036016,1,1,299,1,5599,0,4931,13.56,N,284,358,I
PROD036017,NOM_PROD036017,DES_PROD036017,5,2,123,5,3672,0,3174,15.7,S,116,147,I
PROD036018,NOM_PROD036018,DES_PROD036018,4,2,238,5,4503,0,3956,13.84,N,226,285,A
PROD036019,NOM_PROD036019,DES_PROD036019,3,1,264,2,3485,0,2986,16.72,N,250,316,A
PROD036020,NOM_PROD036020,DES_PROD036020,2,1,95,2,4183,0,3620,15.57,N,90,114,I
PROD036021,NOM_PROD036021,DES_PROD036021,4,1,430,3,5464,0,4622,18.22,N,408,516,I
PROD036022,NOM_PROD036022,DES_PROD036022,3,2,192,5,4718,0,4084,15.53,S,182,230,A
PROD036023,NOM_PROD036023,DES_PROD036023,1,3,238,1,5060,0,4468,13.26,N,226,285,A
PROD036024,NOM_PROD036024,DES_PROD036024,4,1,211,5,2371,0,2120,11.85,S,200,253,I
PROD036025,NOM_PROD036025,DES_PROD036025,2,2,339,4,3755,0,3366,11.56,N,322,406,A
PROD036026,NOM_PROD036026,DES_PROD036026,4,2,342,3,3072,0,2568,19.64,S,324,410,A
PROD036027,NOM_PROD036027,DES_PROD036027,3,1,303,1,2512,0,2141,17.35,S,287,363,A
PROD036028,NOM_PROD036028,DES_PROD036028,4,3,286,5,3461,0,3071,12.71,N,271,343,A
PROD036029,NOM_PROD036029,DES_PROD036029,4,2,240,2,4725,0,4250,11.18,S,228,288,A
PROD036030,NOM_PROD036030,DES_PROD036030,5,1,283,4,3058,0,2719,12.49,N,268,339,I
PROD036031,NOM_PROD036031,DES_PROD036031,4,2,343,4,3861,0,3438,12.31,S,325,411,I
PROD036032,NOM_PROD036032,DES_PROD036032,1,1,55,5,4871,0,4424,10.12,N,52,66,I
PROD036033,NOM_PROD036033,DES_PROD036033,5,3,489,5,4989,0,4359,14.47,N,464,586,I
PROD036034,NOM_PROD036034,DES_PROD036034,2,2,113,1,4638,0,3968,16.9,S,107,135,A
PROD036035,NOM_PROD036035,DES_PROD036035,1,1,245,2,2168,0,1911,13.5,N,232,294,I
PROD036036,NOM_PROD036036,DES_PROD036036,4,1,447,1,5010,0,4356,15.03,N,424,536,A
PROD036037,NOM_PROD036037,DES_PROD036037,2,3,137,4,4576,0,3931,16.43,N,130,164,I
PROD036038,NOM_PROD036038,DES_PROD036038,2,1,419,5,2975,0,2559,16.26,S,398,502,A
PROD036039,NOM_PROD036039,DES_PROD036039,5,3,325,3,5855,0,4888,19.79,N,308,390,A
PROD036040,NOM_PROD036040,DES_PROD036040,4,3,126,2,4431,0,3897,13.72,N,119,151,I
PROD036041,NOM_PROD036041,DES_PROD036041,1,3,201,2,5041,0,4338,16.22,N,190,241,A
PROD036042,NOM_PROD036042,DES_PROD036042,3,1,16,3,3369,0,2889,16.63,S,15,19,A
PROD036043,NOM_PROD036043,DES_PROD036043,3,2,2,4,2960,0,2513,17.79,S,1,2,I
PROD036044,NOM_PROD036044,DES_PROD036044,1,3,193,1,4291,0,3679,16.66,S,183,231,I
PROD036045,NOM_PROD036045,DES_PROD036045,2,3,108,5,5326,0,4453,19.61,N,102,129,A
PROD036046,NOM_PROD036046,DES_PROD036046,2,3,338,1,2981,0,2649,12.57,S,321,405,A
PROD036047,NOM_PROD036047,DES_PROD036047,3,1,327,2,5729,0,4777,19.94,S,310,392,A
PROD036048,NOM_PROD036048,DES_PROD036048,4,3,71,3,5088,0,4457,14.16,N,67,85,I
PROD036049,NOM_PROD036049,DES_PROD036049,5,3,445,4,4366,0,3762,16.07,N,422,534,A
PROD036050,NOM_PROD036050,DES_PROD036050,5,2,466,2,2314,0,2038,13.57,S,442,559,A
PROD036051,NOM_PROD036051,DES_PROD036051,4,2,158,4,2344,0,2124,10.38,S,150,189,A
PROD036052,NOM_PROD036052,DES_PROD036052,4,3,197,5,3378,0,3008,12.32,S,187,236,I
PROD036053,NOM_PROD036053,DES_PROD036053,4,2,273,4,4860,0,4418,10.01,S,259,327,I
PROD036054,NOM_PROD036054,DES_PROD036054,3,1,21,5,5757,0,4972,15.8,N,19,25,I
PROD036055,NOM_PROD036055,DES_PROD036055,1,3,443,5,4910,0,4402,11.56,S,420,531,A
PROD036056,NOM_PROD036056,DES_PROD036056,1,3,45,1,4051,0,3616,12.04,N,42,54,A
PROD036057,NOM_PROD036057,DES_PROD036057,2,2,450,5,2591,0,2314,12.0,N,427,540,I
PROD036058,NOM_PROD036058,DES_PROD036058,4,2,334,4,4355,0,3635,19.82,N,317,400,I
PROD036059,NOM_PROD036059,DES_PROD036059,5,1,472,3,2621,0,2361,11.02,N,448,566,I
PROD036060,NOM_PROD036060,DES_PROD036060,4,3,272,3,3160,0,2825,11.86,N,258,326,I
PROD036061,NOM_PROD036061,DES_PROD036061,4,3,458,3,3949,0,3469,13.86,S,435,549,I
PROD036062,NOM_PROD036062,DES_PROD036062,4,2,429,2,2843,0,2509,13.34,N,407,514,A
PROD036063,NOM_PROD036063,DES_PROD036063,1,2,31,1,2827,0,2524,12.01,S,29,37,A
PROD036064,NOM_PROD036064,DES_PROD036064,2,1,321,3,2894,0,2459,17.72,N,304,385,I
PROD036065,NOM_PROD036065,DES_PROD036065,5,2,74,2,2256,0,1912,18.03,S,70,88,I
PROD036066,NOM_PROD036066,DES_PROD036066,3,2,355,1,4404,0,3677,19.79,N,337,426,A
PROD036067,NOM_PROD036067,DES_PROD036067,5,3,79,5,2629,0,2236,17.61,N,75,94,I
PROD036068,NOM_PROD036068,DES_PROD036068,3,2,104,4,4953,0,4437,11.65,S,98,124,I
PROD036069,NOM_PROD036069,DES_PROD036069,3,1,345,4,5661,0,4718,19.99,N,327,414,I
PROD036070,NOM_PROD036070,DES_PROD036070,1,1,269,4,3864,0,3416,13.13,S,255,322,A
PROD036071,NOM_PROD036071,DES_PROD036071,1,2,340,2,5334,0,4774,11.74,N,323,408,I
PROD036072,NOM_PROD036072,DES_PROD036072,4,3,46,1,3658,0,3212,13.89,S,43,55,I
PROD036073,NOM_PROD036073,DES_PROD036073,4,1,212,1,5660,0,4804,17.83,S,201,254,A
PROD036074,NOM_PROD036074,DES_PROD036074,1,3,239,3,3700,0,3176,16.53,S,227,286,I
PROD036075,NOM_PROD036075,DES_PROD036075,3,2,464,4,4145,0,3673,12.87,S,440,556,A
PROD036076,NOM_PROD036076,DES_PROD036076,2,3,404,1,4352,0,3750,16.06,N,383,484,A
PROD036077,NOM_PROD036077,DES_PROD036077,1,2,418,1,4263,0,3727,14.39,S,397,501,I
PROD036078,NOM_PROD036078,DES_PROD036078,5,1,331,2,4857,0,4244,14.46,N,314,397,I
PROD036079,NOM_PROD036079,DES_PROD036079,2,1,450,4,2685,0,2300,16.76,N,427,540,I
PROD036080,NOM_PROD036080,DES_PROD036080,4,2,102,4,3966,0,3382,17.27,S,96,122,I
PROD036081,NOM_PROD036081,DES_PROD036081,5,3,200,3,4191,0,3684,13.77,S,190,240,I
PROD036082,NOM_PROD036082,DES_PROD036082,3,2,380,3,3467,0,3048,13.75,S,361,456,I
PROD036083,NOM_PROD036083,DES_PROD036083,3,1,330,1,3722,0,3213,15.86,N,313,396,A
PROD036084,NOM_PROD036084,DES_PROD036084,2,1,415,3,2878,0,2599,10.75,N,394,498,A
PROD036085,NOM_PROD036085,DES_PROD036085,3,3,82,5,2659,0,2289,16.19,S,77,98,A
PROD036086,NOM_PROD036086,DES_PROD036086,4,2,397,4,3236,0,2879,12.41,N,377,476,A
PROD036087,NOM_PROD036087,DES_PROD036087,1,2,267,2,3566,0,2977,19.8,S,253,320,A
PROD036088,NOM_PROD036088,DES_PROD036088,4,3,497,4,5289,0,4633,14.17,S,472,596,A
PROD036089,NOM_PROD036089,DES_PROD036089,5,3,57,3,3877,0,3514,10.34,S,54,68,A
PROD036090,NOM_PROD036090,DES_PROD036090,2,3,450,1,3156,0,2730,15.64,S,427,540,A
PROD036091,NOM_PROD036091,DES_PROD036091,4,1,16,5,4149,0,3653,13.58,S,15,19,A
PROD036092,NOM_PROD036092,DES_PROD036092,5,2,319,2,4774,0,4066,17.42,N,303,382,I
PROD036093,NOM_PROD036093,DES_PROD036093,5,3,452,1,3787,0,3235,17.07,S,429,542,A
PROD036094,NOM_PROD036094,DES_PROD036094,3,1,23,2,2537,0,2173,16.77,N,21,27,I
PROD036095,NOM_PROD036095,DES_PROD036095,4,3,380,1,4954,0,4459,11.11,N,361,456,A
PROD036096,NOM_PROD036096,DES_PROD036096,4,3,192,5,4289,0,3792,13.13,S,182,230,I
PROD036097,NOM_PROD036097,DES_PROD036097,2,2,115,2,3470,0,3010,15.29,N,109,138,A
PROD036098,NOM_PROD036098,DES_PROD036098,4,1,55,3,4322,0,3751,15.24,N,52,66,I
PROD036099,NOM_PROD036099,DES_PROD036099,1,2,280,2,3598,0,3179,13.2,N,266,336,A
PROD036100,NOM_PROD036100,DES_PROD036100,4,1,77,1,5274,0,4746,11.13,S,73,92,A
PROD036101,NOM_PROD036101,DES_PROD036101,3,2,230,3,3355,0,2843,18.01,S,218,276,I
PROD036102,NOM_PROD036102,DES_PROD036102,4,3,35,3,3287,0,2891,13.73,S,33,42,I
PROD036103,NOM_PROD036103,DES_PROD036103,1,3,161,1,4131,0,3621,14.11,S,152,193,I
PROD036104,NOM_PROD036104,DES_PROD036104,2,3,67,4,5261,0,4725,11.36,N,63,80,A
PROD036105,NOM_PROD036105,DES_PROD036105,1,3,170,4,2680,0,2237,19.84,S,161,204,A
PROD036106,NOM_PROD036106,DES_PROD036106,2,2,192,4,2993,0,2657,12.67,S,182,230,A
PROD036107,NOM_PROD036107,DES_PROD036107,2,3,208,5,2412,0,2064,16.9,S,197,249,A
PROD036108,NOM_PROD036108,DES_PROD036108,4,1,192,4,3708,0,3147,17.84,S,182,230,I
PROD036109,NOM_PROD036109,DES_PROD036109,1,1,315,2,2321,0,1946,19.28,N,299,378,A
PROD036110,NOM_PROD036110,DES_PROD036110,4,3,249,2,5304,0,4433,19.65,S,236,298,I
PROD036111,NOM_PROD036111,DES_PROD036111,5,3,63,5,4710,0,4263,10.49,N,59,75,I
PROD036112,NOM_PROD036112,DES_PROD036112,5,2,170,5,3628,0,3233,12.22,S,161,204,A
PROD036113,NOM_PROD036113,DES_PROD036113,4,2,234,5,3553,0,3032,17.2,N,222,280,A
PROD036114,NOM_PROD036114,DES_PROD036114,5,3,270,2,5256,0,4493,17.0,S,256,324,A
PROD036115,NOM_PROD036115,DES_PROD036115,5,2,407,5,3942,0,3301,19.44,N,386,488,A
PROD036116,NOM_PROD036116,DES_PROD036116,1,3,493,3,2433,0,2112,15.24,S,468,591,I
PROD036117,NOM_PROD036117,DES_PROD036117,4,2,68,4,5164,0,4518,14.32,N,64,81,I
PROD036118,NOM_PROD036118,DES_PROD036118,4,2,358,1,4063,0,3630,11.93,N,340,429,I
PROD036119,NOM_PROD036119,DES_PROD036119,4,1,268,3,5769,0,4989,15.64,S,254,321,A
PROD036120,NOM_PROD036120,DES_PROD036120,5,3,197,1,4820,0,4296,12.21,N,187,236,I
PROD036121,NOM_PROD036121,DES_PROD036121,5,3,208,5,2303,0,2007,14.77,S,197,249,I
PROD036122,NOM_PROD036122,DES_PROD036122,4,2,297,4,2996,0,2509,19.44,S,282,356,A
PROD036123,NOM_PROD036123,DES_PROD036123,1,1,110,5,4475,0,3823,17.08,N,104,132,A
PROD036124,NOM_PROD036124,DES_PROD036124,4,3,90,1,5376,0,4887,10.01,S,85,108,A
PROD036125,NOM_PROD036125,DES_PROD036125,2,3,165,2,3454,0,2968,16.39,S,156,198,A
PROD036126,NOM_PROD036126,DES_PROD036126,1,2,55,5,2902,0,2507,15.79,S,52,66,I
PROD036127,NOM_PROD036127,DES_PROD036127,4,2,120,2,3818,0,3260,17.14,S,114,144,I
PROD036128,NOM_PROD036128,DES_PROD036128,5,2,120,2,4152,0,3645,13.92,N,114,144,A
PROD036129,NOM_PROD036129,DES_PROD036129,3,1,193,4,2250,0,1967,14.43,N,183,231,A
PROD036130,NOM_PROD036130,DES_PROD036130,4,1,361,5,5015,0,4268,17.51,N,342,433,A
PROD036131,NOM_PROD036131,DES_PROD036131,2,1,259,4,3599,0,3154,14.14,N,246,310,A
